Instance,Income
116773,98832.0
116774,29120.0
116775,75328.0
116776,204752.0
116777,63920.0
116778,232240.0
116779,89648.0
116780,126672.0
116781,91824.0
116782,93488.0
116783,58704.0
116784,587728.0
116785,239920.0
116786,193488.0
116787,266560.0
116788,66080.0
116789,110400.0
116790,279600.0
116791,117456.0
116792,79776.0
116793,195312.0
116794,20352.0
116795,73408.0
116796,21136.0
116797,63152.0
116798,425232.0
116799,-17424.0
116800,13552.0
116801,71696.0
116802,-35792.0
116803,81072.0
116804,358000.0
116805,11504.0
116806,-35664.0
116807,75472.0
116808,2096.0
116809,90768.0
116810,220000.0
116811,174672.0
116812,-26848.0
116813,-34400.0
116814,83216.0
116815,16784.0
116816,389808.0
116817,153904.0
116818,86544.0
116819,-59568.0
116820,427568.0
116821,-11376.0
116822,109392.0
116823,78944.0
116824,5504.0
116825,114752.0
116826,-688.0
116827,16976.0
116828,333648.0
116829,26368.0
116830,117392.0
116831,6480.0
116832,783712.0
116833,123152.0
116834,105408.0
116835,4048.0
116836,61888.0
116837,121264.0
116838,-2816.0
116839,148608.0
116840,137680.0
116841,125216.0
116842,140480.0
116843,310960.0
116844,58272.0
116845,-15952.0
116846,16640.0
116847,56352.0
116848,17744.0
116849,165232.0
116850,-43952.0
116851,140560.0
116852,58352.0
116853,74896.0
116854,87952.0
116855,446672.0
116856,96928.0
116857,74144.0
116858,28016.0
116859,48064.0
116860,300480.0
116861,206384.0
116862,-5680.0
116863,122432.0
116864,110656.0
116865,149952.0
116866,110880.0
116867,6112.0
116868,350352.0
116869,-27712.0
116870,6032.0
116871,-17328.0
116872,167264.0
116873,145520.0
116874,-13136.0
116875,75856.0
116876,128848.0
116877,125120.0
116878,-61792.0
116879,275632.0
116880,114352.0
116881,18624.0
116882,63344.0
116883,191056.0
116884,-36768.0
116885,9776.0
116886,30336.0
116887,70800.0
116888,44704.0
116889,13952.0
116890,27824.0
116891,409344.0
116892,81072.0
116893,-32.0
116894,26576.0
116895,37312.0
116896,106192.0
116897,462416.0
116898,60864.0
116899,93632.0
116900,154176.0
116901,167344.0
116902,103152.0
116903,240176.0
116904,63696.0
116905,17104.0
116906,25312.0
116907,102512.0
116908,-11936.0
116909,149360.0
116910,27184.0
116911,73808.0
116912,33072.0
116913,86528.0
116914,220480.0
116915,-46960.0
116916,45648.0
116917,67744.0
116918,411056.0
116919,39952.0
116920,-66096.0
116921,125296.0
116922,-42848.0
116923,-14576.0
116924,78480.0
116925,54416.0
116926,166960.0
116927,-18592.0
116928,-1200.0
116929,102864.0
116930,19856.0
116931,22640.0
116932,210752.0
116933,4112.0
116934,254288.0
116935,21104.0
116936,162448.0
116937,1104.0
116938,128544.0
116939,118512.0
116940,1005760.0
116941,82480.0
116942,36080.0
116943,-12544.0
116944,15840.0
116945,249456.0
116946,-21168.0
116947,391808.0
116948,138736.0
116949,80032.0
116950,83728.0
116951,152800.0
116952,72320.0
116953,516368.0
116954,45568.0
116955,48736.0
116956,21952.0
116957,67648.0
116958,45008.0
116959,86736.0
116960,94672.0
116961,31504.0
116962,47296.0
116963,447632.0
116964,342880.0
116965,-5936.0
116966,8656.0
116967,131696.0
116968,-88336.0
116969,38528.0
116970,23792.0
116971,-30272.0
116972,254832.0
116973,-61680.0
116974,3376.0
116975,84208.0
116976,32224.0
116977,114576.0
116978,-5200.0
116979,-23088.0
116980,72112.0
116981,238016.0
116982,5856.0
116983,62992.0
116984,58160.0
116985,90464.0
116986,45680.0
116987,74512.0
116988,7472.0
116989,1008.0
116990,109008.0
116991,55088.0
116992,332608.0
116993,84368.0
116994,298928.0
116995,75728.0
116996,392816.0
116997,132208.0
116998,56720.0
116999,25328.0
117000,104992.0
117001,40448.0
117002,24816.0
117003,157392.0
117004,222128.0
117005,185408.0
117006,-10768.0
117007,17712.0
117008,43232.0
117009,48000.0
117010,71552.0
117011,-4400.0
117012,-78832.0
117013,248896.0
117014,28928.0
117015,198672.0
117016,64528.0
117017,10816.0
117018,61376.0
117019,14000.0
117020,17376.0
117021,137200.0
117022,73328.0
117023,217088.0
117024,200240.0
117025,-37328.0
117026,174544.0
117027,140000.0
117028,164912.0
117029,284208.0
117030,258688.0
117031,-7024.0
117032,35504.0
117033,167472.0
117034,90144.0
117035,50736.0
117036,70352.0
117037,22560.0
117038,47184.0
117039,11088.0
117040,208240.0
117041,136944.0
117042,17040.0
117043,126288.0
117044,27056.0
117045,30096.0
117046,324000.0
117047,13168.0
117048,869232.0
117049,77680.0
117050,98960.0
117051,578672.0
117052,75424.0
117053,344608.0
117054,-240.0
117055,41552.0
117056,277536.0
117057,89680.0
117058,25664.0
117059,91856.0
117060,99792.0
117061,50016.0
117062,111760.0
117063,268480.0
117064,121936.0
117065,26128.0
117066,429424.0
117067,214272.0
117068,-39920.0
117069,45680.0
117070,4144.0
117071,69744.0
117072,97152.0
117073,370240.0
117074,237184.0
117075,159088.0
117076,-10512.0
117077,11328.0
117078,746176.0
117079,237728.0
117080,44336.0
117081,16192.0
117082,155856.0
117083,51536.0
117084,213680.0
117085,54320.0
117086,114784.0
117087,62224.0
117088,129616.0
117089,117696.0
117090,469376.0
117091,-67600.0
117092,32064.0
117093,632752.0
117094,521120.0
117095,29456.0
117096,263664.0
117097,-17792.0
117098,-1104.0
117099,124480.0
117100,-42064.0
117101,59760.0
117102,57712.0
117103,128224.0
117104,13280.0
117105,82896.0
117106,116640.0
117107,33264.0
117108,182592.0
117109,367568.0
117110,235968.0
117111,797808.0
117112,-35040.0
117113,7072.0
117114,40768.0
117115,199552.0
117116,117392.0
117117,48720.0
117118,188064.0
117119,39248.0
117120,46720.0
117121,486912.0
117122,696560.0
117123,12432.0
117124,20240.0
117125,136064.0
117126,1728.0
117127,153392.0
117128,4592.0
117129,11312.0
117130,121360.0
117131,223472.0
117132,130928.0
117133,221552.0
117134,261584.0
117135,36192.0
117136,151056.0
117137,53296.0
117138,13136.0
117139,193952.0
117140,-33904.0
117141,32496.0
117142,237472.0
117143,137616.0
117144,242976.0
117145,4624.0
117146,71536.0
117147,99664.0
117148,173776.0
117149,95728.0
117150,133264.0
117151,5184.0
117152,294288.0
117153,124112.0
117154,1392.0
117155,9408.0
117156,171920.0
117157,83536.0
117158,294864.0
117159,56720.0
117160,-37648.0
117161,24912.0
117162,-22512.0
117163,85776.0
117164,120016.0
117165,125360.0
117166,-46928.0
117167,203776.0
117168,18096.0
117169,158032.0
117170,4928.0
117171,90928.0
117172,107120.0
117173,128272.0
117174,65360.0
117175,123536.0
117176,141264.0
117177,41248.0
117178,41328.0
117179,113248.0
117180,316464.0
117181,26048.0
117182,-52016.0
117183,116944.0
117184,37520.0
117185,-12448.0
117186,89776.0
117187,47568.0
117188,110592.0
117189,57008.0
117190,-8960.0
117191,135504.0
117192,97808.0
117193,60144.0
117194,115120.0
117195,-7152.0
117196,71184.0
117197,72272.0
117198,-20816.0
117199,937312.0
117200,34032.0
117201,118896.0
117202,-7136.0
117203,149504.0
117204,287376.0
117205,243312.0
117206,311440.0
117207,40048.0
117208,75152.0
117209,-28320.0
117210,14816.0
117211,621456.0
117212,36208.0
117213,15696.0
117214,136720.0
117215,-12112.0
117216,51792.0
117217,11440.0
117218,-47152.0
117219,333040.0
117220,23168.0
117221,114208.0
117222,193808.0
117223,97232.0
117224,53312.0
117225,14384.0
117226,-24432.0
117227,51728.0
117228,434560.0
117229,110176.0
117230,98912.0
117231,21232.0
117232,-4688.0
117233,132800.0
117234,532784.0
117235,28304.0
117236,109088.0
117237,116896.0
117238,58320.0
117239,569616.0
117240,59664.0
117241,27664.0
117242,95696.0
117243,272.0
117244,185232.0
117245,369968.0
117246,199088.0
117247,8784.0
117248,216496.0
117249,235440.0
117250,33360.0
117251,153232.0
117252,137552.0
117253,69568.0
117254,76736.0
117255,192080.0
117256,-4848.0
117257,118096.0
117258,-15760.0
117259,26416.0
117260,31344.0
117261,87840.0
117262,344784.0
117263,78864.0
117264,242640.0
117265,-6016.0
117266,122096.0
117267,37904.0
117268,52944.0
117269,-7856.0
117270,-6864.0
117271,290160.0
117272,86432.0
117273,42032.0
117274,98752.0
117275,36368.0
117276,-27184.0
117277,20176.0
117278,12912.0
117279,153904.0
117280,-27104.0
117281,148656.0
117282,164832.0
117283,127200.0
117284,104736.0
117285,73904.0
117286,209744.0
117287,96016.0
117288,103568.0
117289,82992.0
117290,20032.0
117291,2464.0
117292,70304.0
117293,164656.0
117294,-80.0
117295,194832.0
117296,-21776.0
117297,91280.0
117298,73104.0
117299,65008.0
117300,-3216.0
117301,-4864.0
117302,145008.0
117303,-18896.0
117304,25776.0
117305,99984.0
117306,-30128.0
117307,48000.0
117308,189440.0
117309,31088.0
117310,46064.0
117311,68736.0
117312,-128.0
117313,139264.0
117314,84944.0
117315,73968.0
117316,62256.0
117317,866624.0
117318,51872.0
117319,100304.0
117320,40272.0
117321,-61872.0
117322,83024.0
117323,78224.0
117324,43376.0
117325,202928.0
117326,199952.0
117327,57040.0
117328,422336.0
117329,-16848.0
117330,186608.0
117331,126480.0
117332,144416.0
117333,53280.0
117334,198752.0
117335,137968.0
117336,121632.0
117337,182416.0
117338,54800.0
117339,2448.0
117340,22432.0
117341,-2256.0
117342,2592.0
117343,-11312.0
117344,4880.0
117345,561776.0
117346,73504.0
117347,268400.0
117348,95184.0
117349,262096.0
117350,-38880.0
117351,30672.0
117352,112112.0
117353,210160.0
117354,103184.0
117355,-9712.0
117356,89488.0
117357,35984.0
117358,181680.0
117359,64400.0
117360,578944.0
117361,657952.0
117362,372240.0
117363,91984.0
117364,199040.0
117365,154800.0
117366,-26784.0
117367,434160.0
117368,42416.0
117369,227456.0
117370,244544.0
117371,113456.0
117372,48256.0
117373,142000.0
117374,81360.0
117375,26256.0
117376,28288.0
117377,129824.0
117378,50320.0
117379,113392.0
117380,387248.0
117381,208944.0
117382,-49056.0
117383,142640.0
117384,193008.0
117385,46288.0
117386,344432.0
117387,103680.0
117388,-6800.0
117389,6640.0
117390,213248.0
117391,40304.0
117392,284560.0
117393,234128.0
117394,61424.0
117395,92464.0
117396,208016.0
117397,156960.0
117398,68528.0
117399,-21824.0
117400,141264.0
117401,101936.0
117402,133120.0
117403,194800.0
117404,39168.0
117405,75872.0
117406,326320.0
117407,133792.0
117408,115232.0
117409,56800.0
117410,10960.0
117411,45920.0
117412,182704.0
117413,188000.0
117414,181760.0
117415,315696.0
117416,128080.0
117417,199552.0
117418,-21104.0
117419,-40224.0
117420,84464.0
117421,92480.0
117422,144496.0
117423,305312.0
117424,139120.0
117425,13296.0
117426,31920.0
117427,126704.0
117428,-4992.0
117429,-55312.0
117430,211984.0
117431,106544.0
117432,32112.0
117433,18496.0
117434,70496.0
117435,81872.0
117436,163824.0
117437,107744.0
117438,44464.0
117439,227952.0
117440,72816.0
117441,66944.0
117442,42720.0
117443,-39328.0
117444,-29728.0
117445,32896.0
117446,75008.0
117447,409824.0
117448,928.0
117449,10224.0
117450,96624.0
117451,160384.0
117452,92416.0
117453,59552.0
117454,75152.0
117455,516224.0
117456,116592.0
117457,84912.0
117458,-53168.0
117459,130288.0
117460,195024.0
117461,56224.0
117462,80208.0
117463,9840.0
117464,34288.0
117465,-39984.0
117466,-7696.0
117467,99344.0
117468,33504.0
117469,-47968.0
117470,18544.0
117471,62800.0
117472,39920.0
117473,1296.0
117474,480.0
117475,132704.0
117476,21008.0
117477,100624.0
117478,124640.0
117479,99888.0
117480,22272.0
117481,185216.0
117482,24624.0
117483,71936.0
117484,59040.0
117485,61936.0
117486,55360.0
117487,17360.0
117488,12800.0
117489,148032.0
117490,338768.0
117491,61456.0
117492,336080.0
117493,305232.0
117494,81552.0
117495,18752.0
117496,50672.0
117497,27952.0
117498,39728.0
117499,86592.0
117500,7328.0
117501,84432.0
117502,14528.0
117503,5056.0
117504,-41328.0
117505,102640.0
117506,47472.0
117507,70720.0
117508,-176.0
117509,105968.0
117510,143744.0
117511,12752.0
117512,24496.0
117513,4592.0
117514,79056.0
117515,90448.0
117516,68592.0
117517,5664.0
117518,2880.0
117519,29136.0
117520,72304.0
117521,69392.0
117522,33792.0
117523,152592.0
117524,36976.0
117525,-66528.0
117526,15920.0
117527,-10912.0
117528,13936.0
117529,146448.0
117530,140816.0
117531,-10112.0
117532,15536.0
117533,164432.0
117534,13120.0
117535,-22512.0
117536,33104.0
117537,-42928.0
117538,16816.0
117539,5680.0
117540,-45424.0
117541,22608.0
117542,154320.0
117543,77488.0
117544,-9392.0
117545,297072.0
117546,470144.0
117547,-27808.0
117548,113520.0
117549,263088.0
117550,78864.0
117551,-53424.0
117552,231776.0
117553,-16992.0
117554,123024.0
117555,311792.0
117556,51664.0
117557,43920.0
117558,-41536.0
117559,269584.0
117560,284720.0
117561,48048.0
117562,55024.0
117563,68016.0
117564,53440.0
117565,16080.0
117566,215632.0
117567,49216.0
117568,111328.0
117569,117232.0
117570,477808.0
117571,122128.0
117572,63184.0
117573,-11968.0
117574,14032.0
117575,253840.0
117576,103120.0
117577,87168.0
117578,-640.0
117579,-35296.0
117580,88768.0
117581,108128.0
117582,108320.0
117583,171968.0
117584,206368.0
117585,84752.0
117586,52448.0
117587,292944.0
117588,356784.0
117589,18928.0
117590,14528.0
117591,348752.0
117592,284496.0
117593,21504.0
117594,-32400.0
117595,31776.0
117596,164080.0
117597,266272.0
117598,184512.0
117599,17808.0
117600,-2736.0
117601,74336.0
117602,102928.0
117603,17920.0
117604,71408.0
117605,21616.0
117606,28256.0
117607,49840.0
117608,30720.0
117609,-21776.0
117610,262960.0
117611,-2368.0
117612,190336.0
117613,8048.0
117614,57136.0
117615,-12528.0
117616,63088.0
117617,63120.0
117618,102512.0
117619,737904.0
117620,-26800.0
117621,128816.0
117622,34800.0
117623,270896.0
117624,171824.0
117625,90512.0
117626,639952.0
117627,179392.0
117628,52256.0
117629,65808.0
117630,-688.0
117631,33088.0
117632,249824.0
117633,84032.0
117634,167408.0
117635,36208.0
117636,58368.0
117637,119856.0
117638,204992.0
117639,-22768.0
117640,100544.0
117641,81936.0
117642,-18176.0
117643,137536.0
117644,209648.0
117645,56416.0
117646,11824.0
117647,17120.0
117648,344080.0
117649,-32304.0
117650,-1760.0
117651,-23024.0
117652,65072.0
117653,131504.0
117654,-18176.0
117655,-8528.0
117656,87600.0
117657,405744.0
117658,127472.0
117659,140272.0
117660,81456.0
117661,158720.0
117662,112288.0
117663,215456.0
117664,347952.0
117665,15872.0
117666,38480.0
117667,173040.0
117668,81376.0
117669,11200.0
117670,430672.0
117671,88528.0
117672,407216.0
117673,67152.0
117674,108656.0
117675,73296.0
117676,170336.0
117677,71152.0
117678,439536.0
117679,96000.0
117680,59120.0
117681,51152.0
117682,148736.0
117683,-8176.0
117684,25488.0
117685,58768.0
117686,19760.0
117687,-38000.0
117688,35872.0
117689,121376.0
117690,1936.0
117691,58384.0
117692,73120.0
117693,31760.0
117694,94800.0
117695,11296.0
117696,103456.0
117697,51040.0
117698,-11168.0
117699,105456.0
117700,-14176.0
117701,160704.0
117702,54288.0
117703,-18320.0
117704,84272.0
117705,500656.0
117706,100880.0
117707,114080.0
117708,90256.0
117709,74832.0
117710,-54288.0
117711,120208.0
117712,93136.0
117713,130816.0
117714,212480.0
117715,124720.0
117716,108928.0
117717,221616.0
117718,250160.0
117719,108544.0
117720,161808.0
117721,110544.0
117722,41520.0
117723,104160.0
117724,22912.0
117725,34384.0
117726,319648.0
117727,214832.0
117728,-34624.0
117729,150512.0
117730,2448.0
117731,50096.0
117732,62512.0
117733,97296.0
117734,39168.0
117735,124000.0
117736,3200.0
117737,106160.0
117738,200384.0
117739,129680.0
117740,7776.0
117741,126320.0
117742,26368.0
117743,87232.0
117744,158480.0
117745,631040.0
117746,63216.0
117747,294208.0
117748,33872.0
117749,-33552.0
117750,18864.0
117751,19280.0
117752,136848.0
117753,114064.0
117754,1632.0
117755,80640.0
117756,166768.0
117757,102416.0
117758,65104.0
117759,323408.0
117760,171184.0
117761,155904.0
117762,56784.0
117763,31408.0
117764,143376.0
117765,48816.0
117766,64176.0
117767,-14256.0
117768,-46256.0
117769,37968.0
117770,112.0
117771,-17504.0
117772,188176.0
117773,293408.0
117774,39472.0
117775,199888.0
117776,128816.0
117777,51888.0
117778,8528.0
117779,97888.0
117780,153104.0
117781,98288.0
117782,360096.0
117783,43488.0
117784,-112.0
117785,31952.0
117786,37664.0
117787,80928.0
117788,89376.0
117789,48848.0
117790,55488.0
117791,94912.0
117792,61168.0
117793,127632.0
117794,101712.0
117795,87824.0
117796,2432.0
117797,-18448.0
117798,-4976.0
117799,113152.0
117800,-36960.0
117801,93088.0
117802,95472.0
117803,30288.0
117804,183984.0
117805,153552.0
117806,127152.0
117807,14544.0
117808,114944.0
117809,93520.0
117810,11376.0
117811,5248.0
117812,36112.0
117813,16048.0
117814,220944.0
117815,103920.0
117816,176352.0
117817,77728.0
117818,-21584.0
117819,472400.0
117820,9952.0
117821,60480.0
117822,104288.0
117823,-3776.0
117824,-10992.0
117825,501232.0
117826,655744.0
117827,68832.0
117828,214672.0
117829,25520.0
117830,112432.0
117831,49232.0
117832,12464.0
117833,15760.0
117834,90288.0
117835,-8064.0
117836,222320.0
117837,329344.0
117838,182272.0
117839,42528.0
117840,104784.0
117841,133776.0
117842,143440.0
117843,58640.0
117844,206688.0
117845,159744.0
117846,117808.0
117847,87248.0
117848,42256.0
117849,232064.0
117850,114064.0
117851,31472.0
117852,-15632.0
117853,116240.0
117854,10768.0
117855,18448.0
117856,463120.0
117857,-44160.0
117858,31088.0
117859,102672.0
117860,13680.0
117861,-45328.0
117862,20848.0
117863,363328.0
117864,48080.0
117865,-32960.0
117866,147248.0
117867,230032.0
117868,210192.0
117869,207104.0
117870,152016.0
117871,12720.0
117872,282576.0
117873,78976.0
117874,89632.0
117875,-37104.0
117876,176368.0
117877,-26080.0
117878,92208.0
117879,72688.0
117880,102304.0
117881,194992.0
117882,-2560.0
117883,245040.0
117884,-2832.0
117885,-15824.0
117886,-12752.0
117887,5520.0
117888,204304.0
117889,71440.0
117890,55728.0
117891,64240.0
117892,59056.0
117893,109488.0
117894,19344.0
117895,199792.0
117896,2624.0
117897,-13904.0
117898,-12192.0
117899,57120.0
117900,124624.0
117901,-6304.0
117902,4784.0
117903,-66016.0
117904,177072.0
117905,79568.0
117906,220496.0
117907,-11920.0
117908,-25168.0
117909,97920.0
117910,212368.0
117911,-10096.0
117912,254208.0
117913,9008.0
117914,156576.0
117915,358640.0
117916,123840.0
117917,397760.0
117918,24176.0
117919,51808.0
117920,859136.0
117921,-36432.0
117922,43952.0
117923,1360.0
117924,62016.0
117925,156208.0
117926,75840.0
117927,48496.0
117928,4208.0
117929,429552.0
117930,-21408.0
117931,316912.0
117932,134016.0
117933,43648.0
117934,310016.0
117935,87920.0
117936,91952.0
117937,-39024.0
117938,118704.0
117939,31472.0
117940,18672.0
117941,-30160.0
117942,100528.0
117943,215440.0
117944,-37936.0
117945,287792.0
117946,206224.0
117947,190352.0
117948,15520.0
117949,118912.0
117950,22624.0
117951,316272.0
117952,75616.0
117953,4704.0
117954,52432.0
117955,-16176.0
117956,104800.0
117957,293584.0
117958,-16800.0
117959,77104.0
117960,97584.0
117961,113840.0
117962,50752.0
117963,6480.0
117964,336704.0
117965,165648.0
117966,97040.0
117967,59120.0
117968,76176.0
117969,68512.0
117970,300384.0
117971,38480.0
117972,76784.0
117973,163408.0
117974,139344.0
117975,124208.0
117976,21136.0
117977,124432.0
117978,93664.0
117979,125280.0
117980,31696.0
117981,113600.0
117982,4624.0
117983,575280.0
117984,113328.0
117985,109104.0
117986,59728.0
117987,2368.0
117988,125616.0
117989,115600.0
117990,48880.0
117991,123440.0
117992,103648.0
117993,196640.0
117994,317696.0
117995,139984.0
117996,57024.0
117997,103344.0
117998,135696.0
117999,39792.0
118000,232240.0
118001,46128.0
118002,11136.0
118003,199600.0
118004,152880.0
118005,71520.0
118006,24176.0
118007,60624.0
118008,251280.0
118009,-704.0
118010,8432.0
118011,64784.0
118012,22112.0
118013,78352.0
118014,561952.0
118015,149936.0
118016,128576.0
118017,89904.0
118018,95536.0
118019,51184.0
118020,-21968.0
118021,2816.0
118022,11888.0
118023,74272.0
118024,102192.0
118025,99312.0
118026,11376.0
118027,200224.0
118028,9328.0
118029,155152.0
118030,27120.0
118031,53024.0
118032,173200.0
118033,101616.0
118034,129744.0
118035,114384.0
118036,183376.0
118037,217776.0
118038,25216.0
118039,16672.0
118040,81008.0
118041,80912.0
118042,135600.0
118043,16656.0
118044,100336.0
118045,39648.0
118046,25440.0
118047,48656.0
118048,40768.0
118049,27312.0
118050,19680.0
118051,77696.0
118052,120304.0
118053,172144.0
118054,69808.0
118055,371600.0
118056,166400.0
118057,1025904.0
118058,-11712.0
118059,-16560.0
118060,372336.0
118061,58768.0
118062,414224.0
118063,284176.0
118064,41344.0
118065,52784.0
118066,166832.0
118067,116400.0
118068,-61664.0
118069,126368.0
118070,39760.0
118071,50224.0
118072,86912.0
118073,10832.0
118074,-48400.0
118075,42864.0
118076,-31952.0
118077,99680.0
118078,87824.0
118079,323056.0
118080,53296.0
118081,2000.0
118082,148976.0
118083,65872.0
118084,48208.0
118085,387792.0
118086,81936.0
118087,9968.0
118088,17776.0
118089,-16352.0
118090,-16368.0
118091,167280.0
118092,47440.0
118093,100640.0
118094,105744.0
118095,95760.0
118096,79952.0
118097,-57152.0
118098,5216.0
118099,132720.0
118100,26000.0
118101,201808.0
118102,60784.0
118103,151920.0
118104,9504.0
118105,8896.0
118106,76112.0
118107,8656.0
118108,73872.0
118109,148368.0
118110,41568.0
118111,76144.0
118112,-74384.0
118113,337216.0
118114,96272.0
118115,122992.0
118116,102624.0
118117,113120.0
118118,252848.0
118119,-8080.0
118120,164432.0
118121,104032.0
118122,215408.0
118123,66672.0
118124,30464.0
118125,284176.0
118126,375920.0
118127,51408.0
118128,57296.0
118129,101056.0
118130,84288.0
118131,32464.0
118132,-19344.0
118133,60864.0
118134,-15152.0
118135,59184.0
118136,54496.0
118137,31472.0
118138,128128.0
118139,50928.0
118140,271888.0
118141,126768.0
118142,78832.0
118143,58048.0
118144,-8688.0
118145,233888.0
118146,42816.0
118147,-4976.0
118148,74800.0
118149,308240.0
118150,126000.0
118151,174000.0
118152,138832.0
118153,55616.0
118154,132800.0
118155,499696.0
118156,57424.0
118157,-1392.0
118158,93776.0
118159,240624.0
118160,21456.0
118161,179472.0
118162,234400.0
118163,-4976.0
118164,427920.0
118165,41216.0
118166,36752.0
118167,169680.0
118168,6096.0
118169,203280.0
118170,134544.0
118171,108624.0
118172,52096.0
118173,7536.0
118174,216496.0
118175,92832.0
118176,115888.0
118177,266704.0
118178,50416.0
118179,79840.0
118180,153264.0
118181,93568.0
118182,43520.0
118183,120592.0
118184,688.0
118185,81488.0
118186,370864.0
118187,80576.0
118188,-27712.0
118189,42144.0
118190,52000.0
118191,9152.0
118192,64736.0
118193,341168.0
118194,93328.0
118195,22208.0
118196,138224.0
118197,-16048.0
118198,252992.0
118199,-23264.0
118200,335088.0
118201,134304.0
118202,28160.0
118203,68752.0
118204,30432.0
118205,54736.0
118206,36000.0
118207,78768.0
118208,225872.0
118209,201040.0
118210,33424.0
118211,96304.0
118212,-19728.0
118213,-9104.0
118214,34128.0
118215,6000.0
118216,128048.0
118217,94912.0
118218,185984.0
118219,60080.0
118220,117168.0
118221,141504.0
118222,263168.0
118223,195040.0
118224,11040.0
118225,36480.0
118226,178912.0
118227,100624.0
118228,60480.0
118229,110160.0
118230,380528.0
118231,39440.0
118232,36080.0
118233,-11744.0
118234,378480.0
118235,193264.0
118236,155472.0
118237,165472.0
118238,84016.0
118239,203584.0
118240,18000.0
118241,39584.0
118242,206496.0
118243,77264.0
118244,35088.0
118245,-14272.0
118246,198384.0
118247,64208.0
118248,286656.0
118249,202048.0
118250,75152.0
118251,416.0
118252,-45296.0
118253,9744.0
118254,54992.0
118255,252720.0
118256,200912.0
118257,130512.0
118258,113072.0
118259,14064.0
118260,411024.0
118261,120144.0
118262,93344.0
118263,74416.0
118264,338416.0
118265,130800.0
118266,64976.0
118267,140560.0
118268,18432.0
118269,90192.0
118270,26704.0
118271,135808.0
118272,328032.0
118273,132272.0
118274,77856.0
118275,107600.0
118276,121328.0
118277,119648.0
118278,-24880.0
118279,49136.0
118280,51472.0
118281,54352.0
118282,49360.0
118283,-25952.0
118284,46560.0
118285,156528.0
118286,19120.0
118287,106944.0
118288,334160.0
118289,203360.0
118290,25808.0
118291,100976.0
118292,104944.0
118293,117264.0
118294,230384.0
118295,92576.0
118296,75968.0
118297,-25936.0
118298,259984.0
118299,30800.0
118300,102992.0
118301,26896.0
118302,87152.0
118303,61840.0
118304,11840.0
118305,-9136.0
118306,294224.0
118307,319792.0
118308,68000.0
118309,56768.0
118310,306144.0
118311,19728.0
118312,117344.0
118313,80272.0
118314,120912.0
118315,14832.0
118316,-20960.0
118317,-15856.0
118318,420176.0
118319,75536.0
118320,134688.0
118321,6784.0
118322,-17344.0
118323,67408.0
118324,221040.0
118325,128656.0
118326,48176.0
118327,84144.0
118328,31440.0
118329,53088.0
118330,16336.0
118331,10608.0
118332,245968.0
118333,42512.0
118334,107968.0
118335,147920.0
118336,164544.0
118337,-31968.0
118338,75536.0
118339,215936.0
118340,125040.0
118341,89184.0
118342,58512.0
118343,206736.0
118344,28608.0
118345,103568.0
118346,197776.0
118347,43952.0
118348,91824.0
118349,-20768.0
118350,28880.0
118351,66304.0
118352,220336.0
118353,18448.0
118354,386016.0
118355,56656.0
118356,130832.0
118357,15808.0
118358,51952.0
118359,15760.0
118360,471248.0
118361,155104.0
118362,127056.0
118363,66256.0
118364,77728.0
118365,48304.0
118366,45296.0
118367,200848.0
118368,135792.0
118369,160416.0
118370,38416.0
118371,124944.0
118372,84096.0
118373,28064.0
118374,54448.0
118375,26928.0
118376,-69712.0
118377,61744.0
118378,21776.0
118379,326096.0
118380,48128.0
118381,310784.0
118382,87088.0
118383,38480.0
118384,108688.0
118385,41120.0
118386,101488.0
118387,435936.0
118388,21408.0
118389,24176.0
118390,108784.0
118391,46288.0
118392,34288.0
118393,167216.0
118394,166928.0
118395,-10192.0
118396,102832.0
118397,50272.0
118398,71632.0
118399,37872.0
118400,87760.0
118401,93872.0
118402,12864.0
118403,177488.0
118404,59760.0
118405,10224.0
118406,27648.0
118407,-22768.0
118408,151056.0
118409,83104.0
118410,20288.0
118411,1232.0
118412,671888.0
118413,139456.0
118414,25168.0
118415,62816.0
118416,55920.0
118417,50608.0
118418,105296.0
118419,83344.0
118420,40960.0
118421,35696.0
118422,-11472.0
118423,315664.0
118424,85456.0
118425,180000.0
118426,614608.0
118427,136976.0
118428,20528.0
118429,45040.0
118430,42784.0
118431,148688.0
118432,8784.0
118433,132352.0
118434,-21728.0
118435,240640.0
118436,87872.0
118437,74544.0
118438,48016.0
118439,38928.0
118440,125328.0
118441,34032.0
118442,134000.0
118443,76640.0
118444,181632.0
118445,196096.0
118446,103440.0
118447,192480.0
118448,12160.0
118449,313104.0
118450,89936.0
118451,296224.0
118452,68224.0
118453,79664.0
118454,113344.0
118455,476016.0
118456,14032.0
118457,57008.0
118458,65840.0
118459,281456.0
118460,117600.0
118461,16816.0
118462,153344.0
118463,271968.0
118464,57056.0
118465,45808.0
118466,43088.0
118467,38672.0
118468,55968.0
118469,83200.0
118470,26304.0
118471,254800.0
118472,26864.0
118473,56784.0
118474,-4608.0
118475,138608.0
118476,68704.0
118477,49232.0
118478,56352.0
118479,162160.0
118480,-9584.0
118481,105648.0
118482,116656.0
118483,77696.0
118484,49600.0
118485,77728.0
118486,139472.0
118487,64896.0
118488,171776.0
118489,42032.0
118490,-19168.0
118491,108720.0
118492,-3152.0
118493,432912.0
118494,186224.0
118495,269936.0
118496,49840.0
